ID	TCGA-AY-6196-01	TCGA-AM-5820-01	TCGA-F4-6854-01	TCGA-AA-3672-01	TCGA-AA-A02O-01	TCGA-AM-5821-01	TCGA-AY-4071-01	TCGA-AA-3543-01	TCGA-AA-3818-01	TCGA-AA-3856-01	TCGA-AA-A00R-01	TCGA-AG-3605-01	TCGA-AG-3727-01	TCGA-AG-3742-01	TCGA-AG-3878-01	TCGA-AA-3494-01	TCGA-AA-3496-01	TCGA-AA-3514-01	TCGA-AA-3518-01	TCGA-AA-3821-01	TCGA-AA-A01Q-01	TCGA-AA-A01S-01	TCGA-AA-A01V-01	TCGA-AG-3586-01	TCGA-AG-3883-01	TCGA-AG-3896-01	TCGA-AG-4007-01	TCGA-AG-A01J-01	TCGA-AG-A020-01	TCGA-AZ-4323-01	TCGA-F4-6704-01	TCGA-5M-AAT4-01	TCGA-AG-A026-01	TCGA-AZ-6608-01	TCGA-AA-3666-01	TCGA-AA-3930-01	TCGA-AA-3952-01	TCGA-AA-3966-01	TCGA-AA-A02H-01	TCGA-AG-3594-01	TCGA-CK-6748-01	TCGA-AH-6547-01	TCGA-AA-A02E-01	TCGA-AA-3492-01	TCGA-AZ-6607-01	TCGA-EF-5830-01	TCGA-AG-4021-01	TCGA-AA-A00N-01	TCGA-EF-5831-01	TCGA-4N-A93T-01	TCGA-D5-6537-01	TCGA-AA-3488-01	TCGA-AA-3696-01	TCGA-AA-A02J-01	TCGA-CM-5862-01	TCGA-AZ-4616-01	TCGA-AZ-6605-01	TCGA-AZ-4614-01	TCGA-AD-6899-01	TCGA-DM-A285-01	TCGA-AA-3681-01	TCGA-AG-A00C-01	TCGA-AA-3662-01	TCGA-AG-3600-01	TCGA-CI-6619-01	TCGA-F4-6570-01	TCGA-AZ-6599-01	TCGA-AA-3511-01	TCGA-AA-3663-01	TCGA-AA-3489-01	TCGA-AG-3581-01	TCGA-CL-5918-01	TCGA-DM-A1DA-01	TCGA-D5-6898-01	TCGA-DM-A280-01	TCGA-AA-3989-01	TCGA-AG-3726-01	TCGA-AG-3580-01	TCGA-CM-4750-01	TCGA-AA-3525-01	TCGA-G4-6295-01	TCGA-A6-6141-01	TCGA-QG-A5Z1-01	TCGA-EI-7004-01	TCGA-EI-6882-01	TCGA-F4-6459-01	TCGA-D5-6926-01	TCGA-AA-3519-01	TCGA-AG-A016-01	TCGA-D5-6927-01	TCGA-5M-AAT6-01	TCGA-A6-A5ZU-01	TCGA-NH-A6GA-01	TCGA-F5-6464-01	TCGA-AA-3811-01	TCGA-AA-3848-01	TCGA-CA-6718-01	TCGA-CM-6679-01	TCGA-D5-6922-01	TCGA-D5-7000-01	TCGA-AF-3913-01	TCGA-EI-6884-01	TCGA-AD-6964-01	TCGA-AA-A01D-01	TCGA-DC-6158-01	TCGA-NH-A50U-01	TCGA-AA-3680-01	TCGA-CM-6172-01	TCGA-CM-6678-01	TCGA-CM-6676-01	TCGA-CM-6677-01	TCGA-F4-6461-01	TCGA-D5-6932-01	TCGA-EI-6883-01	TCGA-D5-6928-01	TCGA-AZ-6606-01	TCGA-AF-A56N-01	TCGA-F5-6863-01	TCGA-T9-A92H-01	TCGA-EI-7002-01	TCGA-AA-A01G-01	TCGA-AG-3575-01	TCGA-CM-6162-01	TCGA-D5-6931-01	TCGA-DC-6154-01	TCGA-AG-3599-01	TCGA-CM-6680-01	TCGA-AZ-6600-01	TCGA-AD-5900-01	TCGA-CA-6716-01	TCGA-CA-5255-01	TCGA-CA-5796-01	TCGA-D5-6920-01	TCGA-D5-6923-01	TCGA-CA-5256-01	TCGA-F5-6864-01	TCGA-D5-6539-01	TCGA-CA-5797-01	TCGA-CA-6715-01	TCGA-DM-A1D8-01	TCGA-DT-5265-01	TCGA-4T-AA8H-01	TCGA-CA-5254-01	TCGA-CA-6717-01	TCGA-NH-A6GC-01	TCGA-CM-6674-01	TCGA-AA-3542-01	TCGA-AA-3939-01	TCGA-CM-6168-01	TCGA-AA-3516-01	TCGA-AA-3552-01	TCGA-AG-3892-01	TCGA-CM-4752-01	TCGA-CM-6169-01	TCGA-AA-3973-01	TCGA-CM-6675-01	TCGA-F4-6809-01	TCGA-DM-A1D7-01	TCGA-D5-6930-01	TCGA-D5-6929-01	TCGA-AF-2692-01	TCGA-EI-6885-01	TCGA-CI-6621-01	TCGA-G4-6323-01	TCGA-A6-2682-01	TCGA-AA-3561-01	TCGA-AA-A004-01	TCGA-AG-3611-01	TCGA-AG-A008-01	TCGA-CL-4957-01	TCGA-DC-6155-01	TCGA-AA-3544-01	TCGA-AA-3667-01	TCGA-AA-A02K-01	TCGA-AG-3894-01	TCGA-AG-4005-01	TCGA-CM-6163-01	TCGA-CM-6171-01	TCGA-DM-A288-01	TCGA-CA-6719-01	TCGA-D5-6924-01	TCGA-AU-3779-01	TCGA-A6-4105-01	TCGA-F5-6702-01	TCGA-AA-3844-01	TCGA-AA-A00W-01	TCGA-CM-6167-01	TCGA-AA-3679-01	TCGA-AA-A017-01	TCGA-AA-A01C-01	TCGA-CM-5861-01	TCGA-CM-5863-01	TCGA-CM-5864-01	TCGA-CM-6161-01	TCGA-CM-6170-01	TCGA-D5-6535-01	TCGA-AD-6888-01	TCGA-D5-6541-01	TCGA-3L-AA1B-01	TCGA-CK-4952-01	TCGA-NH-A6GB-01	TCGA-EI-6511-01	TCGA-AA-3833-01	TCGA-AG-3608-01	TCGA-AG-A014-01	TCGA-CM-6165-01	TCGA-AA-3971-01	TCGA-D5-6540-01	TCGA-A6-A565-01	TCGA-AY-4070-01	TCGA-EI-6514-01	TCGA-EI-6513-01	TCGA-EI-6881-01	TCGA-AD-A5EK-01	TCGA-A6-2683-01	TCGA-NH-A8F8-01	TCGA-AF-5654-01	TCGA-EI-6509-01	TCGA-AA-3846-01	TCGA-AA-3866-01	TCGA-AA-A00U-01	TCGA-AG-3890-01	TCGA-AG-4008-01	TCGA-CM-5868-01	TCGA-D5-6538-01	TCGA-AF-2690-01	TCGA-AY-A54L-01	TCGA-EI-6917-01	TCGA-AH-6549-01	TCGA-CK-4947-01	TCGA-EI-6512-01	TCGA-D5-6531-01	TCGA-AY-6386-01	TCGA-AY-A69D-01	TCGA-D5-6536-01	TCGA-NH-A8F7-01	TCGA-NH-A8F7-06	TCGA-AA-3554-01	TCGA-AG-3885-01	TCGA-AA-3831-01	TCGA-AA-3875-01	TCGA-AA-A00J-01	TCGA-AA-A00K-01	TCGA-AA-A03F-01	TCGA-NH-A50T-01	TCGA-D5-6532-01	TCGA-EI-6510-01	TCGA-G5-6233-01	TCGA-AY-A8YK-01	TCGA-AA-3688-01	TCGA-AA-A00D-01	TCGA-AA-3713-01	TCGA-AA-3715-01	TCGA-AG-3881-01	TCGA-AA-3526-01	TCGA-AA-3530-01	TCGA-AA-3986-01	TCGA-AY-A71X-01	TCGA-NH-A50V-01	TCGA-NH-A5IV-01	TCGA-AH-6903-01	TCGA-D5-5539-01	TCGA-A6-6781-01	TCGA-F5-6813-01	TCGA-EI-6507-01	TCGA-AA-3560-01	TCGA-AA-3562-01	TCGA-AG-3609-01	TCGA-AG-3612-01	TCGA-AG-3882-01	TCGA-AG-3909-01	TCGA-AF-6655-01	TCGA-CM-4744-01	TCGA-AG-3583-01	TCGA-A6-6780-01	TCGA-D5-6529-01	TCGA-A6-6782-01	TCGA-D5-6530-01	TCGA-EI-6506-01	TCGA-A6-6650-01	TCGA-EI-6508-01	TCGA-AA-3955-01	TCGA-AG-3725-01	TCGA-AG-A002-01	TCGA-AA-3549-01	TCGA-DC-4745-01	TCGA-CK-5916-01	TCGA-BM-6198-01	TCGA-AD-6548-01	TCGA-AY-6197-01	TCGA-A6-6651-01	TCGA-QL-A97D-01	TCGA-AA-3968-01	TCGA-AA-A00Z-01	TCGA-CK-5914-01	TCGA-CM-6166-01	TCGA-AA-A02R-01	TCGA-CM-5344-01	TCGA-A6-5665-01	TCGA-A6-5664-01	TCGA-G4-6321-01	TCGA-AZ-4682-01	TCGA-AD-6901-01	TCGA-A6-6138-01	TCGA-CM-5348-01	TCGA-AA-3556-01	TCGA-AG-A00Y-01	TCGA-CM-4743-01	TCGA-G4-6298-01	TCGA-A6-5662-01	TCGA-A6-6654-01	TCGA-AA-3553-01	TCGA-AA-3941-01	TCGA-AA-3950-01	TCGA-AA-3979-01	TCGA-AG-3584-01	TCGA-AA-3520-01	TCGA-AA-3867-01	TCGA-A6-6140-01	TCGA-DY-A1DF-01	TCGA-A6-6649-01	TCGA-A6-2677-01	TCGA-AF-6136-01	TCGA-A6-6653-01	TCGA-DM-A0XD-01	TCGA-AD-6890-01	TCGA-AF-6672-01	TCGA-A6-6652-01	TCGA-A6-A566-01	TCGA-AA-3819-01	TCGA-AA-3977-01	TCGA-AG-3901-01	TCGA-CM-4747-01	TCGA-DC-4749-01	TCGA-DC-6682-01	TCGA-DC-6683-01	TCGA-A6-6142-01	TCGA-AD-6895-01	TCGA-A6-6648-01	TCGA-D5-6533-01	TCGA-AG-A00H-01	TCGA-DC-6681-01	TCGA-AA-3538-01	TCGA-AA-3949-01	TCGA-AA-3976-01	TCGA-AA-A01X-01	TCGA-CM-4748-01	TCGA-DC-5337-01	TCGA-G4-6322-01	TCGA-G4-6588-01	TCGA-AH-6897-01	TCGA-G4-6320-01	TCGA-G5-6641-01	TCGA-AD-6965-01	TCGA-DM-A28A-01	TCGA-AA-3710-01	TCGA-AA-3869-01	TCGA-AA-3980-01	TCGA-AA-3982-01	TCGA-AA-3994-01	TCGA-AA-A00O-01	TCGA-CM-4751-01	TCGA-A6-6137-01	TCGA-AU-6004-01	TCGA-AD-6963-01	TCGA-AH-6644-01	TCGA-AG-3999-01	TCGA-G4-6294-01	TCGA-AA-3532-01	TCGA-AA-3534-01	TCGA-CM-6164-01	TCGA-CM-5341-01	TCGA-A6-5667-01	TCGA-A6-5660-01	TCGA-QG-A5YW-01	TCGA-AZ-6603-01	TCGA-AA-3555-01	TCGA-AA-3870-01	TCGA-AF-4110-01	TCGA-AG-3728-01	TCGA-AA-A00E-01	TCGA-AA-3861-01	TCGA-AA-3862-01	TCGA-CM-5349-01	TCGA-A6-5659-01	TCGA-AA-3877-01	TCGA-AA-A01I-01	TCGA-AA-A01K-01	TCGA-AG-A01N-01	TCGA-DC-5869-01	TCGA-DC-6156-01	TCGA-AA-3858-01	TCGA-AA-3860-01	TCGA-QG-A5Z2-01	TCGA-A6-5657-01	TCGA-F4-6460-01	TCGA-AA-A01F-01	TCGA-AG-3578-01	TCGA-AG-3902-01	TCGA-CM-5860-01	TCGA-AA-3855-01	TCGA-F5-6811-01	TCGA-A6-4107-01	TCGA-DY-A1H8-01	TCGA-A6-5666-01	TCGA-A6-3809-01	TCGA-A6-5656-01	TCGA-AZ-4615-01	TCGA-AG-3732-01	TCGA-QG-A5YX-01	TCGA-AA-3947-01	TCGA-AY-5543-01	TCGA-AA-3815-01	TCGA-AA-A01T-01	TCGA-AA-3851-01	TCGA-CI-6620-01	TCGA-A6-3808-01	TCGA-A6-5661-01	TCGA-F4-6808-01	TCGA-AA-3548-01	TCGA-AA-3531-01	TCGA-AA-3956-01	TCGA-AA-A00F-01	TCGA-AG-3591-01	TCGA-AG-3592-01	TCGA-AG-3593-01	TCGA-AA-3975-01	TCGA-F4-6805-01	TCGA-AF-3400-01	TCGA-A6-3807-01	TCGA-AA-A010-01	TCGA-AA-3502-01	TCGA-AA-A01R-01	TCGA-AG-3893-01	TCGA-AA-3812-01	TCGA-A6-2680-01	TCGA-F4-6856-01	TCGA-F4-6463-01	TCGA-F4-6569-01	TCGA-G4-6586-01	TCGA-G4-6314-01	TCGA-DM-A28F-01	TCGA-AA-3692-01	TCGA-G4-6317-01	TCGA-G4-6317-02	TCGA-AA-3524-01	TCGA-AA-3854-01	TCGA-AA-3970-01	TCGA-AG-3574-01	TCGA-AG-3582-01	TCGA-AG-4001-01	TCGA-AG-A015-01	TCGA-F5-6812-01	TCGA-A6-3810-01	TCGA-AA-3841-01	TCGA-AG-3887-01	TCGA-A6-2686-01	TCGA-AA-3842-01	TCGA-AA-A01Z-01	TCGA-AG-3731-01	TCGA-AG-A011-01	TCGA-CM-4746-01	TCGA-A6-2684-01	TCGA-AA-3495-01	TCGA-AA-3522-01	TCGA-AA-3685-01	TCGA-F5-6814-01	TCGA-A6-2685-01	TCGA-AF-3911-01	TCGA-AF-2693-01	TCGA-AA-A00A-01	TCGA-AA-A00L-01	TCGA-AG-A032-01	TCGA-AA-A01P-01	TCGA-F5-6861-01	TCGA-DM-A0XF-01	TCGA-AH-6544-01	TCGA-RU-A8FL-01	TCGA-AG-A02G-01	TCGA-AA-3517-01	TCGA-AA-3837-01	TCGA-AA-A024-01	TCGA-G4-6311-01	TCGA-5M-AATE-01	TCGA-AA-A02F-01	TCGA-AA-A02Y-01	TCGA-AA-A03J-01	TCGA-AA-A02W-01	TCGA-AG-A02X-01	TCGA-DY-A1DC-01	TCGA-F4-6806-01	TCGA-AA-A00Q-01	TCGA-A6-2678-01	TCGA-F5-6571-01	TCGA-QG-A5YV-01	TCGA-A6-2676-01	TCGA-AF-2691-01	TCGA-F4-6807-01	TCGA-AH-6643-01	TCGA-D5-6534-01	TCGA-A6-2675-01	TCGA-A6-2671-01	TCGA-A6-2674-01	TCGA-DC-6160-01	TCGA-DM-A1DB-01	TCGA-G4-6306-01	TCGA-CI-6622-01	TCGA-A6-2679-01	TCGA-D5-5537-01	TCGA-A6-2681-01	TCGA-AG-3587-01	TCGA-AG-4022-01	TCGA-A6-2672-01	TCGA-G4-6626-01	TCGA-AF-2687-01	TCGA-AA-3678-01	TCGA-AA-3675-01	TCGA-G5-6572-01	TCGA-G5-6572-02	TCGA-F4-6855-01	TCGA-CI-6623-01	TCGA-F4-6703-01	TCGA-AG-3898-01	TCGA-CI-6624-01	TCGA-CK-5912-01	TCGA-AZ-6598-01	TCGA-F5-6465-01	TCGA-DM-A1D6-01	TCGA-AG-A025-01	TCGA-AA-3673-01	TCGA-AG-3598-01	TCGA-AA-3972-01	TCGA-CK-5913-01	TCGA-DY-A1DG-01	TCGA-AA-A029-01	TCGA-AG-A023-01	TCGA-DC-6157-01	TCGA-AA-3864-01	TCGA-G4-6304-01	TCGA-AA-3664-01	TCGA-D5-5538-01	TCGA-G4-6307-01	TCGA-G5-6235-01	TCGA-D5-5541-01	TCGA-D5-5540-01	TCGA-A6-A56B-01	TCGA-DY-A1DD-01	TCGA-AA-3506-01	TCGA-AZ-4315-01	TCGA-SS-A7HO-01	TCGA-DM-A28G-01	TCGA-AA-3655-01	TCGA-A6-A567-01	TCGA-G4-6315-01	TCGA-AG-A02N-01	TCGA-AZ-5403-01	TCGA-AA-3509-01	TCGA-G4-6310-01	TCGA-AA-3510-01	TCGA-AZ-4684-01	TCGA-G4-6303-01	TCGA-AF-A56L-01	TCGA-G4-6302-01	TCGA-WS-AB45-01	TCGA-CK-4951-01	TCGA-G4-6299-01	TCGA-G4-6627-01	TCGA-AZ-4313-01	TCGA-AA-3660-01	TCGA-CL-5917-01	TCGA-G4-6628-01	TCGA-DM-A28C-01	TCGA-G4-6297-01	TCGA-CK-6747-01	TCGA-AD-6889-01	TCGA-AA-3697-01	TCGA-CK-4950-01	TCGA-G4-6309-01	TCGA-AF-A56K-01	TCGA-AZ-5407-01	TCGA-G4-6625-01	TCGA-DM-A1D4-01	TCGA-DM-A28M-01	TCGA-DM-A28K-01	TCGA-AZ-6601-01	TCGA-AZ-4308-01	TCGA-DM-A28H-01	TCGA-AG-A036-01	TCGA-DM-A0X9-01	TCGA-DM-A28E-01	TCGA-CK-6751-01	TCGA-DY-A0XA-01	TCGA-DY-A1DE-01	TCGA-DM-A1D0-01	TCGA-DM-A1HA-01	TCGA-G4-6293-01	TCGA-DM-A1HB-01	TCGA-DM-A282-01	TCGA-DM-A1D9-01	TCGA-CK-4948-01
METTL3	2.695148375	2.96378675	2.144101255	2.817598808	3.235523721	2.705219355	2.156189022	2.693253432	2.584993124	3.000324454	2.97040299	3.035381936	2.004126983	2.519307594	2.38184914	2.690120175	3.108198198	2.517323194	3.001759835	3.216607381	2.592915879	2.871483526	2.996774604	3.143559829	2.47619304	2.522908422	2.145387953	2.340672137	3.137299416	3.196932723	2.629352026	3.040840857	2.189034111	2.546863079	2.753421673	3.134661125	2.921550579	2.829625045	2.526519069	2.72630009	1.699706925	2.485750705	2.284159531	2.953588016	1.607420339	2.995973907	2.904920508	2.280130331	1.75332401	2.945851167	2.520916377	2.613437372	2.233877985	3.067550966	2.681387622	2.852395983	2.302951846	2.776750238	3.108025911	2.455813769	2.676028422	2.35938192	3.434457834	2.851224963	2.792384255	2.80044658	2.616660343	2.415708043	3.054318184	2.558395307	2.152027157	1.973296472	3.155512622	2.687789309	2.071812955	2.59619716	2.726371823	3.006653359	2.39289312	2.331230808	2.586699182	2.673035352	2.678179543	2.341410058	2.930945004	2.246905238	3.176633077	2.743999464	2.76245122	3.526218526	3.211372162	2.849054995	3.254644659	2.319980418	2.980382713	3.28155505	2.932088423	2.468654262	3.118857524	3.14978328	2.415635009	2.69536907	3.048925288	3.156256854	2.492948838	3.621616051	2.756054291	2.172724957	2.819129963	2.736319255	3.165629792	2.627785085	2.385365209	3.26674492	3.168058912	2.877767446	2.66914196	2.858864179	2.420851266	2.98259443	2.6079158	2.654542575	2.014694927	2.95407165	2.718130805	2.747682701	2.387263977	2.714987937	2.524519783	2.350225458	2.040071304	2.002877966	2.78150024	2.966837422	2.507873403	2.794484587	2.337827799	2.220472333	2.283369367	3.074846247	2.492359467	3.100464022	2.993419257	2.753725367	3.14097384	2.307524342	2.889154109	2.199556606	2.894776319	2.298729092	2.578327982	2.845212492	2.618199758	2.398650182	2.963925066	2.865945718	2.42692695	3.067732621	2.60031644	2.757142314	3.077922375	3.301512813	2.609385446	2.788140146	2.869143629	2.419993887	2.49250143	2.990758044	3.152600692	2.024668406	0.773447481	2.516971546	2.34429674	2.395148128	2.782650993	2.602303909	2.628739535	2.749536297	2.492429225	2.430958399	2.870295435	2.00206783	2.570010252	2.303410169	2.920061291	2.328481742	2.674089048	2.33775776	2.341030507	2.953431506	2.071403558	2.15281616	3.154000047	2.836795525	2.201812955	2.152950927	2.790310928	2.396231758	3.10024941	3.056932175	2.58916978	2.614608539	2.304836385	2.929624738	3.491872962	2.521713627	2.341465708	2.875033485	2.93295447	3.250698298	1.782825613	2.161258369	2.376272918	3.243709623	2.596896953	2.404578332	2.843049031	2.875530004	2.721698443	2.316167929	2.658574631	2.414954132	2.849365568	2.511276235	3.380742538	2.764640896	3.139523823	3.133150675	2.391372452	2.46887784	2.703408988	2.479590496	2.294149365	2.490224098	2.401429061	2.687077207	2.580322955	2.64675507	2.688930978	2.985276148	2.925622001	2.936755918	3.002752841	2.698013698	3.15289958	2.394784538	2.448541899	3.06285545	2.606929261	2.265454728	3.132858642	3.24967523	3.133513178	2.768312486	3.150386963	2.655231809	2.756219046	3.166109353	2.495444625	3.328279346	2.814427497	2.657604536	2.268312273	2.447925408	2.944035248	2.999352069	2.410155494	2.067373904	3.045260661	2.375630997	2.156643776	3.11850932	2.759842563	2.623009309	3.252825365	2.451426721	2.542282838	2.37001195	2.396004747	2.651827512	2.418372318	2.798147531	2.806098314	3.021483965	3.10212306	2.38794989	2.439216567	2.170663722	3.003678876	3.240878806	2.175193852	3.029000127	2.811473644	2.835561831	2.603981551	2.573486834	2.979105698	2.458539548	3.133154977	2.530504386	1.326404778	2.403968853	2.862241202	1.821452782	2.23815942	2.140459747	3.114385063	2.784872618	2.658991398	2.356296293	1.946423968	2.479662046	2.968121948	2.166746252	2.634954865	2.933038838	2.396664435	2.083906925	2.200511922	2.864184452	3.098563863	3.322110761	3.362325689	1.841223785	3.072456977	3.191008799	2.808114629	2.156167638	2.574362329	2.490279685	2.3210912	2.79800554	1.809609623	2.082038726	2.13775482	2.013169287	1.926676948	2.890641672	3.004412599	2.371142175	2.483720954	2.26278749	2.870221172	2.414044726	2.267565328	2.577167928	2.159268602	2.569618311	2.81272943	2.533665294	3.150910071	2.435555755	2.146078984	3.099094866	2.873376483	2.788950747	2.514280591	2.581370046	2.441896526	2.326763662	2.127046084	2.494451393	2.595395068	2.866209071	2.723165662	2.102028357	2.45329221	2.523263294	2.674989729	2.626834457	2.548176697	2.929700086	2.53811219	2.496480996	3.197762196	2.503136543	2.953223174	2.126487636	2.812635411	2.727704954	3.136407964	2.368936805	1.964390727	2.379029736	2.409707878	2.216334134	2.341130336	2.266043566	2.487587287	2.613496597	2.329423191	2.603276598	2.421421041	3.200796917	2.688365249	2.943905596	2.410571803	3.743688498	2.990851077	2.270133598	2.972266666	2.160365139	2.508909064	2.990546938	2.825677606	2.873081289	2.70903018	2.223861741	2.806157741	2.931589619	3.091504852	2.066571716	2.842259195	2.026504617	2.156581656	2.778477319	2.567831015	2.461093936	2.956331021	2.738673887	2.765490092	1.922535907	2.436001707	2.361321641	2.642107041	2.975077965	2.827911035	2.921646726	2.659782409	2.869654269	3.09562147	2.910083292	3.052495766	2.103618586	1.901906324	2.430404427	2.749065959	2.49270903	2.262360602	2.911157042	2.594855943	2.559908749	3.315012884	2.97846107	2.057967256	2.722880711	2.367110814	2.754714561	2.595449109	3.055651583	2.935001151	2.481833908	2.17499381	2.712523088	2.732889636	3.215817232	2.590038986	2.229438794	3.016797574	2.886712238	2.970247084	2.416556045	3.428994235	3.029472749	2.193465727	2.48922239	3.366787176	2.546187252	2.54295644	1.741760142	2.795512926	2.300969856	2.506784123	2.657294711	3.089124497	2.496620131	2.480510627	3.088410768	2.243054261	3.375489595	2.999862159	1.962767493	2.20588691	2.877746563	3.127160539	2.162636509	2.096676157	3.242342253	3.088849439	2.460805848	2.470434614	2.323416954	2.331501868	2.288489438	3.383596838	2.880197336	2.695541973	2.680929179	2.508676547	2.363430576	2.667014215	2.117924012	3.393217224	2.545339346	3.491464022	2.602301429	2.222161292	2.212834842	2.469777548	2.228382128	3.298278248	2.814659065	3.376279088	3.396696384	3.187127722	2.437378775	2.819492811	2.090843637	1.484044162	2.846776425	2.340349223	2.090998286	3.171577057	2.196200213	2.104616626	2.266764268	2.137633584	2.957586283	2.976696993	2.87166773	2.274338615	2.658820261	2.756951326	2.541334735	2.377454817	2.83573755	2.60367248	2.88355123	3.368629507	3.256526347	2.227986875	3.336367844	2.173848789	2.98963396	2.540697943	2.720544853	3.525058219	2.574566551	2.979053705	2.978230383	3.006045574	3.156366766	2.552690079	2.234271944	3.243579862	2.424104692	3.123559386	2.474954501	2.857024903	3.072200966	2.600701159	3.058127337	1.815175682	2.167556261	2.45265639	2.373245165	2.550316015	2.640698086	3.261251602	2.804823649	2.543765805	2.577262696	2.500648219	2.529692671	2.884087424	2.839350402	1.890799581	3.357708751	2.984569861	2.721065136	2.560104961	3.086786452	2.678912973	3.070057899	3.087755839	2.264971161	3.655160853	3.088468572	2.841130565	2.40297599	2.3237322	3.218008195	2.772388222	3.070104142	3.14848411	2.445920603	2.45465113	2.886611523	3.000907862	3.077974862
